city,date,price
Palm Desert,2016-02,271200
Palm Desert,2016-03,286000
Palm Desert,2016-04,286100
Palm Desert,2016-05,298300
Palm Desert,2016-06,302500
Palm Desert,2016-07,291400
Palm Desert,2016-08,293100
Palm Desert,2016-09,299400
Palm Desert,2016-10,310300
Palm Desert,2016-11,307000
Palm Desert,2016-12,295800
Palm Desert,2017-01,295800
Palm Desert,2017-02,284300
Palm Desert,2017-03,289900
Palm Desert,2017-04,296600
Palm Desert,2017-05,303200
Palm Desert,2017-06,301500
Palm Desert,2017-07,298400
Palm Desert,2017-08,305000
Palm Desert,2017-09,310600
Palm Desert,2017-10,315200
Palm Desert,2017-11,312400
Palm Desert,2017-12,307400
Palm Desert,2018-01,312500
Palm Desert,2018-02,327300
Palm Desert,2018-03,333500
Palm Desert,2018-04,332300
Palm Desert,2018-05,325000
Palm Desert,2018-06,325500
Palm Desert,2018-07,323400
Palm Desert,2018-08,321900
Palm Desert,2018-09,324900
Palm Desert,2018-10,328100
Palm Desert,2018-11,343800
Palm Desert,2018-12,339600
Palm Desert,2019-01,346300
Palm Desert,2019-02,329800
Palm Desert,2019-03,338900
Palm Desert,2019-04,338400
Palm Desert,2019-05,344000
Palm Desert,2019-06,353800
Palm Desert,2019-07,350800
Palm Desert,2019-08,356000
Palm Desert,2019-09,352400
Palm Desert,2019-10,364700
Palm Desert,2019-11,367300
Palm Desert,2019-12,365100
Delano,2014-01,133500
Delano,2014-02,137700
Delano,2014-03,144800
Delano,2014-04,142800
Delano,2014-05,136900
Delano,2014-06,134600
Delano,2014-07,138600
Delano,2014-08,149800
Delano,2014-09,151600
Delano,2014-10,160400
Delano,2014-11,158900
Delano,2014-12,162600
Delano,2015-01,153500
Delano,2015-02,153700
Delano,2015-03,164000
Delano,2015-04,172300
Delano,2015-05,173100
Delano,2015-06,164100
Delano,2015-07,167000
Delano,2015-08,172000
Delano,2015-09,171300
Delano,2015-10,170300
Delano,2015-11,173500
Delano,2015-12,181300
Delano,2016-01,194200
Delano,2016-02,190200
Delano,2016-03,181400
Delano,2016-04,173100
Delano,2016-05,166100
Delano,2016-06,167800
Delano,2016-07,165500
Delano,2016-08,167100
Delano,2016-09,174400
Delano,2016-10,172700
Delano,2016-11,184000
Delano,2016-12,182400
Delano,2017-01,189400
Delano,2017-02,174900
Delano,2017-03,192200
Delano,2017-04,191300
Delano,2017-05,206200
Delano,2017-06,202900
Delano,2017-07,205000
Delano,2017-08,197500
Delano,2017-09,194300
Delano,2017-10,196100
Delano,2017-11,197000
Delano,2017-12,192400
Delano,2018-01,181700
Delano,2018-02,191700
Delano,2018-03,181700
Delano,2018-04,193600
Delano,2018-05,198600
Delano,2018-06,202200
Delano,2018-07,201500
Delano,2018-08,206100
Delano,2018-09,211000
Delano,2018-10,209500
Delano,2018-11,190400
Delano,2018-12,192500
Delano,2019-01,196700
Delano,2019-02,207800
Delano,2019-03,219300
Delano,2019-04,212400
Delano,2019-05,219100
Delano,2019-06,222100
Castro Valley,2014-01,555300
Castro Valley,2014-02,540300
Castro Valley,2014-03,546900
Castro Valley,2014-04,567700
Castro Valley,2014-05,595500
Castro Valley,2014-06,601500
Castro Valley,2014-07,603800
Castro Valley,2014-08,625900
Castro Valley,2014-09,619500
Castro Valley,2014-10,611900
Castro Valley,2014-11,602400
Castro Valley,2014-12,594600
Castro Valley,2015-01,608100
Castro Valley,2015-02,608700
Castro Valley,2015-03,624000
Castro Valley,2015-04,621000
Castro Valley,2015-05,630800
Castro Valley,2015-06,638700
Castro Valley,2015-07,648300
Castro Valley,2015-08,647600
Castro Valley,2015-09,661000
Castro Valley,2015-10,668400
Castro Valley,2015-11,672900
Castro Valley,2015-12,680100
Castro Valley,2016-01,692400
Castro Valley,2016-02,670300
Castro Valley,2016-03,684900
Castro Valley,2016-04,667000
Castro Valley,2016-05,693500
Castro Valley,2016-06,672300
Castro Valley,2016-07,673500
Castro Valley,2016-08,668700
Castro Valley,2016-09,682900
Castro Valley,2016-10,697200
Castro Valley,2016-11,703500
Castro Valley,2016-12,748300
Castro Valley,2017-01,756000
Castro Valley,2017-02,774300
Castro Valley,2017-03,738100
Castro Valley,2017-04,752400
Castro Valley,2017-05,752200
Castro Valley,2017-06,759900
Castro Valley,2017-07,749700
Castro Valley,2017-08,755200
Castro Valley,2017-09,758700
Castro Valley,2017-10,770800
Castro Valley,2017-11,790400
Castro Valley,2017-12,800000
Castro Valley,2018-01,816800
Castro Valley,2018-02,805500
Castro Valley,2018-03,794500
Castro Valley,2018-04,792100
Castro Valley,2018-05,809600
Castro Valley,2018-06,844500
Castro Valley,2018-07,856200
Castro Valley,2018-08,854100
Castro Valley,2018-09,844600
Castro Valley,2018-10,801800
Castro Valley,2018-11,811100
Castro Valley,2018-12,789900
Castro Valley,2019-01,802600
Castro Valley,2019-02,808700
Castro Valley,2019-03,815000
Castro Valley,2019-04,842800
Castro Valley,2019-05,819300
Castro Valley,2019-06,819700
Castro Valley,2019-07,821200
Castro Valley,2019-08,824700
Castro Valley,2019-09,826800
Castro Valley,2019-10,826400
Castro Valley,2019-11,807000
Castro Valley,2019-12,828400
Lincoln,2014-01,335600
Lincoln,2014-02,340800
Lincoln,2014-03,342500
Lincoln,2014-04,340500
Lincoln,2014-05,341100
Lincoln,2014-06,337500
Lincoln,2014-07,339000
Lincoln,2014-08,337900
Lincoln,2014-09,339400
Lincoln,2014-10,338700
Lincoln,2014-11,335400
Lincoln,2014-12,345200
Lincoln,2015-01,365700
Lincoln,2015-02,371200
Lincoln,2015-03,363600
Lincoln,2015-04,349300
Lincoln,2015-05,350900
Lincoln,2015-06,355100
Lincoln,2015-07,358100
Lincoln,2015-08,359800
Lincoln,2015-09,362500
Lincoln,2015-10,366700
Lincoln,2015-11,375700
Lincoln,2015-12,378200
Lincoln,2016-01,401400
Lincoln,2016-02,394100
Lincoln,2016-03,393000
Lincoln,2016-04,371000
Lincoln,2016-05,376500
Lincoln,2016-06,379600
Lincoln,2016-07,385300
Lincoln,2016-08,390200
Lincoln,2016-09,387300
Lincoln,2016-10,393100
Lincoln,2016-11,395700
Lincoln,2016-12,402900
Lincoln,2017-01,406200
Lincoln,2017-02,403800
Lincoln,2017-03,417900
Lincoln,2017-04,414900
Lincoln,2017-05,419000
Lincoln,2017-06,410500
Lincoln,2017-07,411100
Lincoln,2017-08,414300
Lincoln,2017-09,419300
Lincoln,2017-10,422100
Lincoln,2017-11,427500
Lincoln,2017-12,428500
Lincoln,2018-01,435700
Lincoln,2018-02,438800
Lincoln,2018-03,442300
Lincoln,2018-04,444900
Lincoln,2018-05,444000
Lincoln,2018-06,448400
Lincoln,2018-07,450200
Lincoln,2018-08,447400
Lincoln,2018-09,443100
Lincoln,2018-10,439300
Lincoln,2018-11,443200
Lincoln,2018-12,449600
Lincoln,2019-01,470700
Lincoln,2019-02,474600
Lincoln,2019-03,475500
Lincoln,2019-04,461200
Lincoln,2019-05,467300
Lincoln,2019-06,473600
Lincoln,2019-07,475400
Lincoln,2019-08,471200
Lincoln,2019-09,467600
Lincoln,2019-10,465200
Lincoln,2019-11,474600
Lincoln,2019-12,475900
Hacienda Heights,2014-01,470100
Hacienda Heights,2014-02,454400
Hacienda Heights,2014-03,455300
Hacienda Heights,2014-04,478700
Hacienda Heights,2014-05,508100
Hacienda Heights,2014-06,499400
Hacienda Heights,2014-07,493700
Hacienda Heights,2014-08,514400
Hacienda Heights,2014-09,512600
Hacienda Heights,2014-10,504700
Hacienda Heights,2014-11,457300
Hacienda Heights,2014-12,466000
Hacienda Heights,2015-01,510000
Hacienda Heights,2015-02,539200
Hacienda Heights,2015-03,546200
Hacienda Heights,2015-04,505400
Hacienda Heights,2015-05,458800
Hacienda Heights,2015-06,456700
Hacienda Heights,2015-07,474000
Hacienda Heights,2015-08,513700
Hacienda Heights,2015-09,538100
Hacienda Heights,2015-10,533900
Hacienda Heights,2015-11,542100
Hacienda Heights,2015-12,535800
Hacienda Heights,2016-01,518900
Hacienda Heights,2016-02,493700
Hacienda Heights,2016-03,468300
Hacienda Heights,2016-04,494100
Hacienda Heights,2016-05,496400
Hacienda Heights,2016-06,505100
Hacienda Heights,2016-07,502700
Hacienda Heights,2016-08,535300
Hacienda Heights,2016-09,520500
Hacienda Heights,2016-10,498200
Hacienda Heights,2016-11,485800
Hacienda Heights,2016-12,491800
Hacienda Heights,2017-01,507400
Hacienda Heights,2017-02,519900
Hacienda Heights,2017-03,543200
Hacienda Heights,2017-04,539700
Hacienda Heights,2017-05,510900
Hacienda Heights,2017-06,487700
Hacienda Heights,2017-07,487000
Hacienda Heights,2017-08,513600
Hacienda Heights,2017-09,538000
Hacienda Heights,2017-10,593700
Hacienda Heights,2017-11,616900
Hacienda Heights,2017-12,610500
Hacienda Heights,2018-01,604900
Hacienda Heights,2018-02,624400
Hacienda Heights,2018-03,643300
Hacienda Heights,2018-04,637500
Hacienda Heights,2018-05,625600
Hacienda Heights,2018-06,629500
Hacienda Heights,2018-07,602600
Hacienda Heights,2018-08,586900
Hacienda Heights,2018-09,569400
Hacienda Heights,2018-10,588000
Hacienda Heights,2018-11,598300
Hacienda Heights,2018-12,634100
Hacienda Heights,2019-01,631400
Hacienda Heights,2019-02,640700
Hacienda Heights,2019-03,600300
Hacienda Heights,2019-04,610000
Hacienda Heights,2019-05,587800
Hacienda Heights,2019-06,606100
Hacienda Heights,2019-07,619000
Hacienda Heights,2019-08,643500
Hacienda Heights,2019-09,627800
Hacienda Heights,2019-10,593600
Hacienda Heights,2019-11,573600
Hacienda Heights,2019-12,574800
West Sacramento,2014-01,260600
West Sacramento,2014-02,279000
West Sacramento,2014-03,281500
West Sacramento,2014-04,276400
West Sacramento,2014-05,278400
West Sacramento,2014-06,274600
West Sacramento,2014-07,273800
West Sacramento,2014-08,251300
West Sacramento,2014-09,248100
West Sacramento,2014-10,254700
West Sacramento,2014-11,277600
West Sacramento,2014-12,285500
West Sacramento,2015-01,281500
West Sacramento,2015-02,287500
West Sacramento,2015-03,282100
West Sacramento,2015-04,276000
West Sacramento,2015-05,273100
West Sacramento,2015-06,293000
West Sacramento,2015-07,303500
West Sacramento,2015-08,309100
West Sacramento,2015-09,304000
West Sacramento,2015-10,306800
West Sacramento,2015-11,304800
West Sacramento,2015-12,305300
West Sacramento,2016-01,306800
West Sacramento,2016-02,304000
West Sacramento,2016-03,311400
West Sacramento,2016-04,317300
West Sacramento,2016-05,327200
West Sacramento,2016-06,328500
West Sacramento,2016-07,326300
West Sacramento,2016-08,327500
West Sacramento,2016-09,323300
West Sacramento,2016-10,328100
West Sacramento,2016-11,331600
West Sacramento,2016-12,346200
West Sacramento,2017-01,345000
West Sacramento,2017-02,342100
West Sacramento,2017-03,323800
West Sacramento,2017-04,321700
West Sacramento,2017-05,312900
West Sacramento,2017-06,323800
West Sacramento,2017-07,331200
West Sacramento,2017-08,347700
West Sacramento,2017-09,348000
West Sacramento,2017-10,357300
West Sacramento,2017-11,351900
West Sacramento,2017-12,343200
West Sacramento,2018-01,331400
West Sacramento,2018-02,340000
West Sacramento,2018-03,358100
West Sacramento,2018-04,376000
West Sacramento,2018-05,377400
West Sacramento,2018-06,382500
West Sacramento,2018-07,375000
West Sacramento,2018-08,373000
West Sacramento,2018-09,380600
West Sacramento,2018-10,372900
West Sacramento,2018-11,390600
West Sacramento,2018-12,365200
West Sacramento,2019-01,367200
West Sacramento,2019-02,346600
West Sacramento,2019-03,356400
West Sacramento,2019-04,363000
West Sacramento,2019-05,370800
West Sacramento,2019-06,383500
West Sacramento,2019-07,387200
West Sacramento,2019-08,375900
West Sacramento,2019-09,374700
West Sacramento,2019-10,373700
West Sacramento,2019-11,391300
Yucaipa,2014-01,265000
Yucaipa,2014-02,285500
Yucaipa,2014-03,298500
Yucaipa,2014-04,302300
Yucaipa,2014-05,280600
Yucaipa,2014-06,267500
Yucaipa,2014-07,260000
Yucaipa,2014-08,263900
Yucaipa,2014-09,269800
Yucaipa,2014-10,278400
Yucaipa,2014-11,288400
Yucaipa,2014-12,284600
Yucaipa,2015-01,286400
Yucaipa,2015-02,280400
Yucaipa,2015-03,286100
Yucaipa,2015-04,289300
Yucaipa,2015-05,289900
Yucaipa,2015-06,296200
Yucaipa,2015-07,297400
Yucaipa,2015-08,308200
Yucaipa,2015-09,303700
Yucaipa,2015-10,305300
Yucaipa,2015-11,305200
Yucaipa,2015-12,309900
Yucaipa,2016-01,309900
Yucaipa,2016-02,292400
Yucaipa,2016-03,292100
Yucaipa,2016-04,294200
Yucaipa,2016-05,313500
Yucaipa,2016-06,314600
Yucaipa,2016-07,319800
Yucaipa,2016-08,316600
Yucaipa,2016-09,319300
Yucaipa,2016-10,317900
Yucaipa,2016-11,315000
Yucaipa,2016-12,313200
Yucaipa,2017-01,319600
Yucaipa,2017-02,331500
Yucaipa,2017-03,342700
Yucaipa,2017-04,340700
Yucaipa,2017-05,345200
Yucaipa,2017-06,342000
Yucaipa,2017-07,341700
Yucaipa,2017-08,328600
Yucaipa,2017-09,331200
Yucaipa,2017-10,340700
Yucaipa,2017-11,354900
Yucaipa,2017-12,359500
Yucaipa,2018-01,346000
Yucaipa,2018-02,355600
Yucaipa,2018-03,348800
Yucaipa,2018-04,366700
Yucaipa,2018-05,360900
Yucaipa,2018-06,372600
Yucaipa,2018-07,376100
Yucaipa,2018-08,381900
Yucaipa,2018-09,381100
Yucaipa,2018-10,374400
Yucaipa,2018-11,366300
Yucaipa,2018-12,359800
Yucaipa,2019-01,356700
Yucaipa,2019-02,361400
Yucaipa,2019-03,365500
Yucaipa,2019-04,372600
Yucaipa,2019-05,375600
Yucaipa,2019-06,380600
Yucaipa,2019-07,378400
Yucaipa,2019-08,371100
Yucaipa,2019-09,376300
Yucaipa,2019-10,383300
Yucaipa,2019-11,389400
Yucaipa,2019-12,387000
Oroville,2014-01,133800
Oroville,2014-02,129300
Oroville,2014-03,136000
Oroville,2014-04,139000
Oroville,2014-05,155400
Oroville,2014-06,157200
Oroville,2014-07,146300
Oroville,2014-08,137300
Oroville,2014-09,137000
Oroville,2014-10,151000
Oroville,2014-11,145500
Oroville,2014-12,146700
Oroville,2015-01,144700
Oroville,2015-02,156900
Oroville,2015-03,148000
Oroville,2015-04,149200
Oroville,2015-05,139500
Oroville,2015-06,151900
Oroville,2015-07,162400
Oroville,2015-08,163300
Oroville,2015-09,164200
Oroville,2015-10,164700
Oroville,2015-11,170500
Oroville,2015-12,169500
Oroville,2016-01,161900
Oroville,2016-02,163100
Oroville,2016-03,163300
Oroville,2016-04,160600
Oroville,2016-05,164900
Oroville,2016-06,166200
Oroville,2016-07,175600
Oroville,2016-08,173900
Oroville,2016-09,179500
Oroville,2016-10,174000
Oroville,2016-11,173500
Oroville,2016-12,177900
Oroville,2017-01,189400
Oroville,2017-02,198800
Oroville,2017-03,198400
Oroville,2017-04,194900
Oroville,2017-05,184300
Oroville,2017-06,183100
Oroville,2017-07,176100
Oroville,2017-08,178900
Oroville,2017-09,186300
Oroville,2017-10,192900
Oroville,2017-11,192600
Oroville,2017-12,196600
Oroville,2018-01,192100
Oroville,2018-02,192500
Oroville,2018-03,191200
Oroville,2018-04,204700
Oroville,2018-05,221000
Oroville,2018-06,218100
Oroville,2018-07,211600
Oroville,2018-08,207400
Oroville,2018-09,204100
Oroville,2018-10,199600
Oroville,2018-11,200300
Oroville,2018-12,221800
Oroville,2019-01,240300
Oroville,2019-02,264400
Oroville,2019-03,257400
Oroville,2019-04,260900
Oroville,2019-05,250900
Oroville,2019-06,261200
Oroville,2019-07,262200
Oroville,2019-08,261300
Oroville,2019-09,242200
Oroville,2019-10,236500
Oroville,2019-11,230200
Oroville,2019-12,225500
Placentia,2014-01,541500
Placentia,2014-02,544200
Placentia,2014-03,524600
Placentia,2014-04,508500
Placentia,2014-05,503000
Placentia,2014-06,514400
Placentia,2014-07,532600
Placentia,2014-08,542700
Placentia,2014-09,536500
Placentia,2014-10,514900
Placentia,2014-11,509800
Placentia,2014-12,542100
Placentia,2015-01,592200
Placentia,2015-02,602300
Placentia,2015-03,598100
Placentia,2015-04,555300
Placentia,2015-05,569700
Placentia,2015-06,557500
Placentia,2015-07,555200
Placentia,2015-08,545400
Placentia,2015-09,542900
Placentia,2015-10,581300
Placentia,2015-11,596800
Placentia,2015-12,599500
Placentia,2016-01,572100
Placentia,2016-02,568100
Placentia,2016-03,572700
Placentia,2016-04,597600
Placentia,2016-05,608000
Placentia,2016-06,618800
Placentia,2016-07,621900
Placentia,2016-08,614200
Placentia,2016-09,611300
Placentia,2016-10,611700
Placentia,2016-11,620700
Placentia,2016-12,606000
Placentia,2017-01,604600
Placentia,2017-02,590700
Placentia,2017-03,597000
Placentia,2017-04,604300
Placentia,2017-05,620100
Placentia,2017-06,633800
Placentia,2017-07,625100
Placentia,2017-08,609500
Placentia,2017-09,606800
Placentia,2017-10,631400
Placentia,2017-11,628700
Placentia,2017-12,629900
Placentia,2018-01,614900
Placentia,2018-02,668300
Placentia,2018-03,686500
Placentia,2018-04,700200
Placentia,2018-05,649000
Placentia,2018-06,630900
Placentia,2018-07,616100
Placentia,2018-08,637100
Placentia,2018-09,667100
Placentia,2018-10,677500
Placentia,2018-11,679200
Placentia,2018-12,674000
Placentia,2019-01,706500
Placentia,2019-02,687800
Placentia,2019-03,698400
Placentia,2019-04,643000
Placentia,2019-05,654500
Placentia,2019-06,644900
Placentia,2019-07,681700
Placentia,2019-08,684100
Placentia,2019-09,688300
Placentia,2019-10,680500
Placentia,2019-11,711400
Placentia,2019-12,718400
Hollister,2014-01,390400
Hollister,2014-02,406200
Hollister,2014-03,398800
Hollister,2014-04,403700
Hollister,2014-05,401300
Hollister,2014-06,404800
Hollister,2014-07,401300
Hollister,2014-08,402100
Hollister,2014-09,413900
Hollister,2014-10,413800
Hollister,2014-11,423300
Hollister,2014-12,420000
Hollister,2015-01,429100
Hollister,2015-02,439500
Hollister,2015-03,440500
Hollister,2015-04,441400
Hollister,2015-05,440500
Hollister,2015-06,448000
Hollister,2015-07,452700
Hollister,2015-08,448300
Hollister,2015-09,454200
Hollister,2015-10,465100
Hollister,2015-11,481800
Hollister,2015-12,479400
Hollister,2016-01,476500
Hollister,2016-02,468300
Hollister,2016-03,475500
Hollister,2016-04,479600
Hollister,2016-05,487100
Hollister,2016-06,485800
Hollister,2016-07,486300
Hollister,2016-08,496700
Hollister,2016-09,502800
Hollister,2016-10,504600
Hollister,2016-11,497800
Hollister,2016-12,487500
Hollister,2017-01,507100
Hollister,2017-02,514400
Hollister,2017-03,523200
Hollister,2017-04,511600
Hollister,2017-05,515400
Hollister,2017-06,520900
Hollister,2017-07,529800
Hollister,2017-08,536200
Hollister,2017-09,536300
Hollister,2017-10,531800
Hollister,2017-11,529400
Hollister,2017-12,540800
Hollister,2018-01,540500
Hollister,2018-02,542100
Hollister,2018-03,545200
Hollister,2018-04,553900
Hollister,2018-05,565100
Hollister,2018-06,562100
Hollister,2018-07,577900
Hollister,2018-08,567900
Hollister,2018-09,568200
Hollister,2018-10,553900
Hollister,2018-11,559000
Hollister,2018-12,576700
Hollister,2019-01,590000
Hollister,2019-02,597700
Hollister,2019-03,587600
Hollister,2019-04,570200
Hollister,2019-05,575400
Hollister,2019-06,567200
Hollister,2019-07,576000
Hollister,2019-08,567600
Hollister,2019-09,587000
Hollister,2019-10,590600
Hollister,2019-11,579000
Hollister,2019-12,575800
